id,batch_id,scanner_user_id,verification_status,latitude,longitude,anomaly_flags,scanned_at
2e55a29e-e34b-4cad-8de5-0e8cc656efab,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.679493304410705,-73.98159586993215,0,2026-02-17 01:09:29.704725
ed9a8650-c9f6-4250-8045-84de66656b88,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.71753973106192,-73.9953899381166,0,2026-02-15 01:09:29.704856
ed9a8650-c9f6-4250-8045-84de66656b88,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.736867839089555,-73.97738234290136,0,2026-02-16 01:09:29.704856
ed9a8650-c9f6-4250-8045-84de66656b88,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.68565224293346,-73.9648456579261,0,2026-02-17 01:09:29.704856
ca55c5bb-4b62-4713-be95-4dc7902eeb8a,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.709441817363846,-73.99893938955297,0,2026-02-15 01:09:29.704981
ca55c5bb-4b62-4713-be95-4dc7902eeb8a,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.682007263790965,-74.04191973734433,0,2026-02-16 01:09:29.704981
ca55c5bb-4b62-4713-be95-4dc7902eeb8a,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.669835335939254,-73.99000164301856,0,2026-02-17 01:09:29.704981
4acdcab3-b1de-4c91-946b-bf455acccb56,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.66503662754601,-73.99442248166127,1,2026-02-15 01:09:29.705055
4acdcab3-b1de-4c91-946b-bf455acccb56,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.68141292208236,-73.98952102088222,1,2026-02-16 01:09:29.705055
4acdcab3-b1de-4c91-946b-bf455acccb56,DEMO-PARA-003,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.705055
ad3a53ef-b645-4d74-a91e-a2a4ab0ec090,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.72651850316342,-73.96050979568669,1,2026-02-15 01:09:29.705126
ad3a53ef-b645-4d74-a91e-a2a4ab0ec090,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.68015226427722,-74.02848538705767,1,2026-02-16 01:09:29.705126
ad3a53ef-b645-4d74-a91e-a2a4ab0ec090,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.705126
288d3b18-8797-4877-aa33-7df6741f1f81,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.726350565728296,-73.9666346859064,0,2026-02-15 01:09:29.705200
288d3b18-8797-4877-aa33-7df6741f1f81,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.72280004298925,-74.02199141569352,0,2026-02-16 01:09:29.705200
288d3b18-8797-4877-aa33-7df6741f1f81,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.70810674684867,-74.0073526542846,0,2026-02-17 01:09:29.705200
ff57dae5-b6da-4b24-8626-9daac25e1101,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.73872039716327,-74.00854689677092,0,2026-02-15 01:09:29.705339
ff57dae5-b6da-4b24-8626-9daac25e1101,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.70616421836727,-73.96160847649655,0,2026-02-16 01:09:29.705339
ff57dae5-b6da-4b24-8626-9daac25e1101,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.73805382459759,-74.01833990942193,0,2026-02-17 01:09:29.705339
